,Unnamed: 0,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
4,weighted avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),11,0.8929345694364992,0.8076635979099278,0.8276375410604293,4019.0
0,Active,K-Nearest Neighbors (kNN),False,StandardScaler(),11,0.9836501901140684,0.7829903147699758,0.8719245028648468,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,StandardScaler(),11,0.4838012958963283,0.9398601398601398,0.6387832699619772,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,StandardScaler(),11,0.8108982333913909,0.8108982333913909,0.8108982333913909,0.8108982333913909
3,macro avg,K-Nearest Neighbors (kNN),False,StandardScaler(),11,0.7337257430051983,0.8614252273150578,0.755353886413412,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,StandardScaler(),11,0.8947245968406959,0.8108982333913909,0.8304475231371653,4019.0
0,Active,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",3,0.9970462750246144,0.9194915254237288,0.956699732325618,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",3,0.7263374485596708,0.9874125874125874,0.8369887374036752,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",3,0.9315750186613584,0.9315750186613584,0.9315750186613584,0.9315750186613584
3,macro avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",3,0.8616918617921425,0.953452056418158,0.8968442348646466,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",3,0.9488858343870342,0.9315750186613584,0.9354025535823512,4019.0
0,Active,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",10,0.9833086053412464,0.802360774818402,0.8836666666666668,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",10,0.5064247921390779,0.9370629370629372,0.6575073601570167,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",10,0.82632495645683,0.82632495645683,0.82632495645683,0.82632495645683
3,macro avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",10,0.7448666987401621,0.8697118559406696,0.7705870134118418,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",10,0.8984686136916941,0.82632495645683,0.8434318062152113,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),17,0.9695098417599384,0.7602905569007264,0.8522476675148432,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),17,0.4453781512605042,0.8895104895104895,0.5935604293047131,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),17,0.7832794227419756,0.7832794227419756,0.7832794227419756,0.7832794227419756
3,macro avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),17,0.7074439965102213,0.8249005232056079,0.7229040484097782,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),17,0.8762642187922609,0.7832794227419756,0.8062259269524538,4019.0
0,Active,K-Nearest Neighbors (kNN),True,PowerTransformer(),9,0.9891588785046728,0.8008474576271186,0.88509784244857,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,PowerTransformer(),9,0.5104166666666666,0.9594405594405594,0.6663428848955804,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,PowerTransformer(),9,0.8290619557103757,0.8290619557103757,0.8290619557103757,0.8290619557103757
3,macro avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),9,0.7497877725856698,0.880144008533839,0.7757203636720752,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),9,0.9039882685359804,0.8290619557103757,0.8461802523389936,4019.0
0,Active,K-Nearest Neighbors (kNN),False,PowerTransformer(),9,0.9895287958115184,0.8008474576271186,0.8852459016393442,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,PowerTransformer(),9,0.5107806691449814,0.9608391608391608,0.6669902912621359,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,PowerTransformer(),9,0.8293107738243344,0.8293107738243344,0.8293107738243344,0.8293107738243344
3,macro avg,K-Nearest Neighbors (kNN),False,PowerTransformer(),9,0.7501547324782498,0.8808433092331398,0.7761180964507401,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,PowerTransformer(),9,0.9043571335655431,0.8293107738243344,0.8464171478648471,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),14,0.9743112434847356,0.7920702179176755,0.8737896494156928,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),14,0.4846211552888222,0.9034965034965036,0.630859375,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),14,0.8118935058472256,0.8118935058472256,0.8118935058472256,0.8118935058472256
3,macro avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),14,0.7294661993867789,0.8477833607070895,0.7523245122078464,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),14,0.8871929521037757,0.8118935058472256,0.8305711507326323,4019.0
0,Active,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",8,0.9882654932159882,0.815677966101695,0.8937158016912617,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",8,0.5286377708978328,0.9552447552447552,0.6806178375685102,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",8,0.8405075889524758,0.8405075889524758,0.8405075889524758,0.8405075889524758
3,macro avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",8,0.7584516320569106,0.8854613606732251,0.787166819629886,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",8,0.9064954455778989,0.8405075889524758,0.8558046187234172,4019.0
0,Active,Naive Bayes,False,StandardScaler(),0,0.9301223845242796,0.7130750605326877,0.8072640054822684,3304.0
1,Inactive,Naive Bayes,False,StandardScaler(),0,0.3620457604306864,0.7524475524475525,0.4888686960472513,715.0
2,accuracy,Naive Bayes,False,StandardScaler(),0,0.7200796217964668,0.7200796217964668,0.7200796217964668,0.7200796217964668
3,macro avg,Naive Bayes,False,StandardScaler(),0,0.646084072477483,0.7327613064901201,0.6480663507647598,4019.0
4,weighted avg,Naive Bayes,False,StandardScaler(),0,0.829058740277721,0.7200796217964668,0.7506199034056231,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MinMaxScaler(),10,0.9805265055896142,0.8229418886198547,0.8948494322856673,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MinMaxScaler(),10,0.5304975922953451,0.9244755244755244,0.6741458439571647,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MinMaxScaler(),10,0.8410052251803931,0.8410052251803931,0.8410052251803931,0.8410052251803931
3,macro avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),10,0.7555120489424796,0.8737087065476896,0.7844976381214159,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),10,0.9004641336051896,0.8410052251803931,0.85558517111252,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),10,0.9750356633380884,0.8274818401937046,0.8952193844138835,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),10,0.5308641975308642,0.902097902097902,0.6683937823834197,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),10,0.8407564070664344,0.8407564070664344,0.8407564070664344,0.8407564070664344
3,macro avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),10,0.7529499304344763,0.8647898711458033,0.7818065833986516,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),10,0.8960153602646461,0.8407564070664344,0.8548659866901258,4019.0
0,Active,K-Nearest Neighbors (kNN),True,PowerTransformer(),19,0.970014992503748,0.7832929782082324,0.8667113194909578,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,PowerTransformer(),19,0.4700222057735011,0.8881118881118881,0.6147144240077445,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,PowerTransformer(),19,0.8019407812888778,0.8019407812888778,0.8019407812888778,0.8019407812888778
3,macro avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),19,0.7200185991386246,0.8357024331600602,0.7407128717493512,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),19,0.8810638000399197,0.8019407812888778,0.8218798240267883,4019.0
0,Active,K-Nearest Neighbors (kNN),False,PowerTransformer(),11,0.986998514115899,0.8041767554479419,0.8862575050033354,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,PowerTransformer(),11,0.5124340617935192,0.951048951048951,0.6660137120470128,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,PowerTransformer(),11,0.8303060462801692,0.8303060462801692,0.8303060462801692,0.8303060462801692
3,macro avg,K-Nearest Neighbors (kNN),False,PowerTransformer(),11,0.7497162879547091,0.8776128532484464,0.776135608525174,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,PowerTransformer(),11,0.9025711482511312,0.8303060462801692,0.8470750437035667,4019.0
0,Active,Random Forests,True,PowerTransformer(),0,0.95697796432319,0.8280871670702179,0.8878792795716371,3304.0
1,Inactive,Random Forests,True,PowerTransformer(),0,0.5103448275862069,0.827972027972028,0.6314666666666667,715.0
2,accuracy,Random Forests,True,PowerTransformer(),0,0.8280666832545409,0.8280666832545409,0.8280666832545409,0.8280666832545409
3,macro avg,Random Forests,True,PowerTransformer(),0,0.7336613959546985,0.8280295975211229,0.7596729731191519,4019.0
4,weighted avg,Random Forests,True,PowerTransformer(),0,0.8775197178024279,0.8280666832545409,0.8422622061137985,4019.0
0,Active,K-Nearest Neighbors (kNN),True,PowerTransformer(),21,0.9720948012232415,0.7696731234866828,0.8591216216216216,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,PowerTransformer(),21,0.4575908766928011,0.8979020979020979,0.6062322946175638,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,PowerTransformer(),21,0.7924856929584474,0.7924856929584474,0.7924856929584474,0.7924856929584474
3,macro avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),21,0.7148428389580214,0.8337876106943903,0.7326769581195927,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),21,0.8805620054931433,0.7924856929584474,0.8141313581710365,4019.0
0,Active,Decision Tree,False,MinMaxScaler(),0,0.950558753809685,0.8495762711864406,0.8972350966917052,3304.0
1,Inactive,Decision Tree,False,MinMaxScaler(),0,0.5337711069418386,0.7958041958041958,0.6389668725435148,715.0
2,accuracy,Decision Tree,False,MinMaxScaler(),0,0.8400099527245584,0.8400099527245584,0.8400099527245584,0.8400099527245584
3,macro avg,Decision Tree,False,MinMaxScaler(),0,0.7421649303757618,0.8226902334953182,0.76810098461761,4019.0
4,weighted avg,Decision Tree,False,MinMaxScaler(),0,0.8764101677160024,0.8400099527245584,0.8512879008056748,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),8,0.9810326659641728,0.8453389830508474,0.908145017070395,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),8,0.5639931740614335,0.9244755244755244,0.7005829358770536,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),8,0.8594177656133366,0.8594177656133366,0.8594177656133366,0.8594177656133366
3,macro avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),8,0.7725129200128031,0.8849072537631859,0.8043639764737243,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),8,0.9068392753917772,0.8594177656133366,0.8712186950865085,4019.0
0,Active,Decision Tree,True,StandardScaler(),0,0.9584049501546924,0.8438256658595642,0.897473040399163,3304.0
1,Inactive,Decision Tree,True,StandardScaler(),0,0.5351351351351351,0.8307692307692308,0.650958904109589,715.0
2,accuracy,Decision Tree,True,StandardScaler(),0,0.8415028614083105,0.8415028614083105,0.8415028614083105,0.8415028614083105
3,macro avg,Decision Tree,True,StandardScaler(),0,0.7467700426449138,0.8372974483143976,0.774215972254376,4019.0
4,weighted avg,Decision Tree,True,StandardScaler(),0,0.8831031542504915,0.8415028614083105,0.853616954943317,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MinMaxScaler(),12,0.9770909090909092,0.8132566585956417,0.8876775685497192,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MinMaxScaler(),12,0.5137903861308116,0.911888111888112,0.6572580645161291,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MinMaxScaler(),12,0.8308036825080866,0.8308036825080866,0.8308036825080866,0.8308036825080866
3,macro avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),12,0.7454406476108604,0.8625723852418767,0.7724678165329242,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),12,0.8946674520328176,0.8308036825080866,0.8466847978644699,4019.0
0,Active,K-Nearest Neighbors (kNN),False,StandardScaler(),9,0.989437947944172,0.7938861985472155,0.8809403862300588,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,StandardScaler(),9,0.5021929824561403,0.9608391608391608,0.6596255400864138,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,StandardScaler(),9,0.8235879572032844,0.8235879572032844,0.8235879572032844,0.8235879572032844
3,macro avg,K-Nearest Neighbors (kNN),False,StandardScaler(),9,0.7458154652001562,0.8773626796931882,0.7702829631582363,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,StandardScaler(),9,0.9027546559999216,0.8235879572032844,0.8415673792649665,4019.0
0,Active,K-Nearest Neighbors (kNN),False,StandardScaler(),15,0.9792547061083364,0.7714891041162227,0.8630438462840696,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,StandardScaler(),15,0.4668079096045198,0.9244755244755244,0.6203660253402158,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,StandardScaler(),15,0.7987061458074147,0.7987061458074147,0.7987061458074147,0.7987061458074147
3,macro avg,K-Nearest Neighbors (kNN),False,StandardScaler(),15,0.7230313078564281,0.8479823142958736,0.7417049358121427,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,StandardScaler(),15,0.8880878836400039,0.7987061458074147,0.8198702603236676,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MinMaxScaler(),14,0.9714285714285714,0.8026634382566586,0.8790188929400067,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MinMaxScaler(),14,0.4941815360744763,0.8909090909090909,0.6357285429141717,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MinMaxScaler(),14,0.8183627768101518,0.8183627768101518,0.8183627768101518,0.8183627768101518
3,macro avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),14,0.7328050537515238,0.8467862645828748,0.7573737179270892,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),14,0.8865239607597041,0.8183627768101518,0.8357363350229945,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MinMaxScaler(),21,0.962382445141066,0.7433414043583535,0.8387978142076503,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MinMaxScaler(),21,0.4219495569188821,0.8657342657342657,0.5673693858845097,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MinMaxScaler(),21,0.7651157004229908,0.7651157004229908,0.7651157004229908,0.7651157004229908
3,macro avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),21,0.6921660010299739,0.8045378350463096,0.7030836000460801,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),21,0.8662367583834492,0.7651157004229908,0.7905093528364023,4019.0
0,Active,Naive Bayes,True,MaxAbsScaler(),0,0.9353921170255992,0.6967312348668281,0.7986123156981786,3304.0
1,Inactive,Naive Bayes,True,MaxAbsScaler(),0,0.3568677792041078,0.7776223776223776,0.4892212934447866,715.0
2,accuracy,Naive Bayes,True,MaxAbsScaler(),0,0.7111221696939537,0.7111221696939537,0.7111221696939537,0.7111221696939537
3,macro avg,Naive Bayes,True,MaxAbsScaler(),0,0.6461299481148536,0.7371768062446029,0.6439168045714826,4019.0
4,weighted avg,Naive Bayes,True,MaxAbsScaler(),0,0.8324697727751972,0.7111221696939537,0.7435701208956965,4019.0
0,Active,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",13,0.9859437751004017,0.7430387409200968,0.8474283741801864,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",13,0.4447351209941138,0.951048951048951,0.6060606060606061,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",13,0.7800447872605125,0.7800447872605125,0.7800447872605125,0.7800447872605125
3,macro avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",13,0.7153394480472577,0.847043845984524,0.7267444901203962,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",13,0.8896600757508133,0.7800447872605125,0.8044878531039236,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),4,0.9919093851132686,0.9276634382566586,0.9587112918360964,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),4,0.7427341227125942,0.965034965034965,0.8394160583941604,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),4,0.9343120179149044,0.9343120179149044,0.9343120179149044,0.9343120179149044
3,macro avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),4,0.8673217539129314,0.9463492016458118,0.8990636751151284,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),4,0.9475798721457438,0.9343120179149044,0.9374880791187578,4019.0
0,Active,Naive Bayes,False,PowerTransformer(),0,0.9361616161616162,0.701271186440678,0.8018688354386573,3304.0
1,Inactive,Naive Bayes,False,PowerTransformer(),0,0.3607512953367875,0.779020979020979,0.4931385568835768,715.0
2,accuracy,Naive Bayes,False,PowerTransformer(),0,0.7151032595172928,0.7151032595172928,0.7151032595172928,0.7151032595172928
3,macro avg,Naive Bayes,False,PowerTransformer(),0,0.6484564557492019,0.7401460827308285,0.647503696161117,4019.0
4,weighted avg,Naive Bayes,False,PowerTransformer(),0,0.8337932709539146,0.7151032595172928,0.7469441902117644,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),15,0.975609756097561,0.7627118644067796,0.8561236623067776,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),15,0.4540389972144846,0.911888111888112,0.606229660622966,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),15,0.7892510574769843,0.7892510574769843,0.7892510574769843,0.7892510574769843
3,macro avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),15,0.7148243766560228,0.8372999881474458,0.7311766614648718,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),15,0.8828197355448365,0.7892510574769843,0.8116662820619592,4019.0
0,Active,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",19,0.9841463414634146,0.7327481840193705,0.8400416377515614,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",19,0.4336112892880051,0.9454545454545454,0.594547053649956,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",19,0.7705896989300821,0.7705896989300821,0.7705896989300821,0.7705896989300821
3,macro avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",19,0.7088788153757098,0.839101364736958,0.7172943457007587,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",19,0.8862034297178515,0.7705896989300821,0.7963669356782477,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),22,0.9598777225831104,0.7602905569007264,0.8485053200472894,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),22,0.4350927246790299,0.8531468531468531,0.5762871988663203,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),22,0.7768101517790496,0.7768101517790496,0.7768101517790496,0.7768101517790496
3,macro avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),22,0.6974852236310702,0.8067187050237898,0.7123962594568048,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),22,0.8665158729933076,0.7768101517790496,0.800076368406485,4019.0
0,Active,K-Nearest Neighbors (kNN),True,PowerTransformer(),20,0.9706422018348624,0.8005447941888619,0.8774257754188091,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,PowerTransformer(),20,0.490726429675425,0.8881118881118881,0.6321553011448482,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,PowerTransformer(),20,0.8161234137845235,0.8161234137845235,0.8161234137845235,0.8161234137845235
3,macro avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),20,0.7306843157551437,0.844328341150375,0.7547905382818286,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),20,0.8852628096741265,0.8161234137845235,0.8337909435935087,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MinMaxScaler(),8,0.9851169383416016,0.8414043583535109,0.9076069213189684,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MinMaxScaler(),8,0.5622389306599833,0.9412587412587412,0.7039748953974896,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MinMaxScaler(),8,0.859168947499378,0.859168947499378,0.859168947499378,0.859168947499378
3,macro avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),8,0.7736779345007925,0.8913315498061261,0.8057909083582291,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),8,0.9098848469028464,0.859168947499378,0.8713797756275383,4019.0
0,Active,Naive Bayes,False,MinMaxScaler(),0,0.9319983312473926,0.6761501210653753,0.7837221540080687,3304.0
1,Inactive,Naive Bayes,False,MinMaxScaler(),0,0.3403205918618989,0.772027972027972,0.472400513478819,715.0
2,accuracy,Naive Bayes,False,MinMaxScaler(),0,0.6932072654889276,0.6932072654889276,0.6932072654889276,0.6932072654889276
3,macro avg,Naive Bayes,False,MinMaxScaler(),0,0.6361594615546458,0.7240890465466736,0.6280613337434439,4019.0
4,weighted avg,Naive Bayes,False,MinMaxScaler(),0,0.8267359317299434,0.6932072654889276,0.7283364926548929,4019.0
0,Active,K-Nearest Neighbors (kNN),True,StandardScaler(),21,0.965224111282844,0.7560532687651331,0.8479293957909029,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,StandardScaler(),21,0.4367575122292103,0.8741258741258742,0.5824790307548928,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,StandardScaler(),21,0.7770589698930082,0.7770589698930082,0.7770589698930082,0.7770589698930082
3,macro avg,K-Nearest Neighbors (kNN),True,StandardScaler(),21,0.7009908117560271,0.8150895714455036,0.7152042132728978,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,StandardScaler(),21,0.8712072866191595,0.7770589698930082,0.8007044614786991,4019.0
0,Active,Decision Tree,False,MaxAbsScaler(),0,0.9518877380554628,0.8622881355932204,0.9048753374622835,3304.0
1,Inactive,Decision Tree,False,MaxAbsScaler(),0,0.5565302144249513,0.7986013986013986,0.655944859276278,715.0
2,accuracy,Decision Tree,False,MaxAbsScaler(),0,0.850957949738741,0.850957949738741,0.850957949738741,0.850957949738741
3,macro avg,Decision Tree,False,MaxAbsScaler(),0,0.7542089762402071,0.8304447670973094,0.7804100983692808,4019.0
4,weighted avg,Decision Tree,False,MaxAbsScaler(),0,0.8815516769965388,0.850957949738741,0.8605893728185926,4019.0
0,Active,Logistic Regression,False,MaxAbsScaler(),0,0.9497800586510264,0.7842009685230025,0.8590848806366048,3304.0
1,Inactive,Logistic Regression,False,MaxAbsScaler(),0,0.447714949651433,0.8083916083916084,0.5762711864406779,715.0
2,accuracy,Logistic Regression,False,MaxAbsScaler(),0,0.7885046031351083,0.7885046031351083,0.7885046031351083,0.7885046031351083
3,macro avg,Logistic Regression,False,MaxAbsScaler(),0,0.6987475041512297,0.7962962884573055,0.7176780335386413,4019.0
4,weighted avg,Logistic Regression,False,MaxAbsScaler(),0,0.860460189794418,0.7885046031351083,0.8087709240926666,4019.0
0,Active,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",4,0.9931662870159452,0.923728813559322,0.9571899012074644,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",4,0.733615221987315,0.9706293706293706,0.8356411800120409,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",4,0.932072654889276,0.932072654889276,0.932072654889276,0.932072654889276
3,macro avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",4,0.8633907545016302,0.9471790920943464,0.8964155406097526,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",4,0.9469908673853232,0.932072654889276,0.9355657818606796,4019.0
0,Active,K-Nearest Neighbors (kNN),False,StandardScaler(),21,0.971836572788576,0.7415254237288136,0.8412017167381975,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,StandardScaler(),21,0.4299065420560747,0.9006993006993007,0.5820153637596024,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,StandardScaler(),21,0.769843244588206,0.769843244588206,0.769843244588206,0.769843244588206
3,macro avg,K-Nearest Neighbors (kNN),False,StandardScaler(),21,0.7008715574223253,0.8211123622140571,0.7116085402489,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,StandardScaler(),21,0.8754245369653019,0.769843244588206,0.7950911811871411,4019.0
0,Active,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",15,0.9860712822613684,0.7285108958837773,0.8379460400348129,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",15,0.4315589353612167,0.9524475524475524,0.5939816833842129,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",15,0.7683503359044539,0.7683503359044539,0.7683503359044539,0.7683503359044539
3,macro avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",15,0.7088151088112925,0.8404792241656649,0.7159638617095129,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",15,0.8874207900907765,0.7683503359044539,0.7945435730019242,4019.0
0,Active,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",6,0.9918756623101378,0.8498789346246973,0.915403422982885,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",6,0.5824915824915825,0.967832167832168,0.7272727272727272,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",6,0.8708633988554366,0.8708633988554366,0.8708633988554366,0.8708633988554366
3,macro avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",6,0.7871836224008602,0.9088555512284326,0.8213380751278061,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",6,0.9190442074531416,0.8708633988554366,0.8819340406905827,4019.0
0,Active,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",18,0.9820452771272444,0.761501210653753,0.8578247528128196,3304.0
